sale_id,match_id,price_tier,quantity,unit_price_usd,channel,buyer_country
430,1,Category 1,2,286.69,FIFA.com Ticketing Platform,Mexico
431,1,Category 1,4,283.71,FIFA.com Ticketing Platform,Brazil
432,1,Category 1,2,280.12,Ticket Lottery Allocation,France
433,1,Category 1,2,304.78,Ticket Lottery Allocation,Nigeria
434,1,Category 3,2,105.01,Verified Resale Platform,Argentina
435,1,Category 2,3,184.57,Ticket Lottery Allocation,Nigeria
436,1,Category 4,4,67.17,Ticket Lottery Allocation,USA
437,1,Category 2,1,168.41,Ticket Lottery Allocation,France
438,1,Category 2,2,174.27,FIFA.com Ticketing Platform,Mexico
439,1,Category 2,1,164.19,Ticket Lottery Allocation,Germany
440,1,Hospitality,3,1022.81,Verified Resale Platform,Australia
441,1,Hospitality,6,1066.97,FIFA.com Ticketing Platform,Nigeria
442,1,Category 2,3,174.64,FIFA.com Ticketing Platform,South Africa
443,1,Category 1,1,271.53,FIFA.com Ticketing Platform,Brazil
444,1,Hospitality,1,1025.53,FIFA.com Ticketing Platform,Mexico
445,1,Category 1,6,322.13,Verified Resale Platform,Mexico
446,1,Category 3,2,92.6,FIFA.com Ticketing Platform,Canada
447,1,Category 4,4,60.29,Official Hospitality Package,Colombia
448,1,Category 1,2,305.52,Ticket Lottery Allocation,Nigeria
449,1,Category 2,2,168.85,FIFA.com Ticketing Platform,South Africa
450,1,Category 3,2,96.15,FIFA.com Ticketing Platform,Brazil
451,1,Category 2,1,188.75,FIFA.com Ticketing Platform,Germany
452,1,Category 1,2,284.35,Ticket Lottery Allocation,Spain
453,1,Category 2,1,163.88,Ticket Lottery Allocation,USA
454,1,Category 3,1,106.8,FIFA.com Ticketing Platform,India
455,1,Category 3,2,96.98,Ticket Lottery Allocation,Australia
456,1,Category 1,1,312.85,Verified Resale Platform,Canada
457,1,Category 2,3,163.43,FIFA.com Ticketing Platform,Nigeria
458,1,Category 4,3,65.87,FIFA.com Ticketing Platform,Colombia
459,1,Category 4,6,64.57,FIFA.com Ticketing Platform,Japan
460,1,Category 4,1,57.05,Ticket Lottery Allocation,Australia
461,1,Category 3,1,109.12,FIFA.com Ticketing Platform,Canada
462,1,Category 2,3,176.79,Ticket Lottery Allocation,Germany
463,1,Category 4,3,61.23,FIFA.com Ticketing Platform,Argentina
464,1,Category 2,2,167.38,FIFA.com Ticketing Platform,Australia
465,1,Category 3,6,95.95,FIFA.com Ticketing Platform,Spain
466,1,Category 2,1,175.94,Official Hospitality Package,Mexico
467,1,Category 4,2,64.3,Verified Resale Platform,Brazil
468,1,Hospitality,1,1075.51,FIFA.com Ticketing Platform,USA
469,2,Category 1,1,287.84,Ticket Lottery Allocation,Spain
470,2,Category 3,2,100.08,Verified Resale Platform,Spain
471,2,Category 3,2,91.02,FIFA.com Ticketing Platform,Japan
472,2,Category 2,4,174.08,Ticket Lottery Allocation,Mexico
473,2,Category 2,2,187.39,Official Hospitality Package,Canada
474,2,Category 4,6,62.28,FIFA.com Ticketing Platform,Nigeria
475,2,Category 4,2,65.96,Ticket Lottery Allocation,Mexico
476,2,Category 2,2,184.01,Verified Resale Platform,Spain
477,2,Category 2,3,168.08,FIFA.com Ticketing Platform,South Africa
478,2,Hospitality,4,932.22,FIFA.com Ticketing Platform,England
479,2,Category 4,1,61.95,Ticket Lottery Allocation,USA
480,2,Category 3,2,109.13,FIFA.com Ticketing Platform,Japan
481,2,Category 3,3,90.3,FIFA.com Ticketing Platform,Colombia
482,2,Category 3,1,106.25,FIFA.com Ticketing Platform,Nigeria
483,2,Category 1,1,314.58,FIFA.com Ticketing Platform,Nigeria
484,2,Category 2,2,189.65,FIFA.com Ticketing Platform,Nigeria
485,2,Category 2,2,173.86,FIFA.com Ticketing Platform,Spain
486,2,Category 1,1,300.53,FIFA.com Ticketing Platform,France
487,2,Category 3,2,102.6,Ticket Lottery Allocation,Japan
488,2,Category 3,2,96.97,Ticket Lottery Allocation,Canada
489,2,Category 1,2,324.77,Ticket Lottery Allocation,Mexico
490,2,Category 2,2,158.55,FIFA.com Ticketing Platform,South Africa
491,2,Category 2,3,158.55,FIFA.com Ticketing Platform,Brazil
492,2,Category 2,1,184.96,Verified Resale Platform,Argentina
493,2,Category 1,4,294.6,FIFA.com Ticketing Platform,England
494,2,Hospitality,2,948.66,Verified Resale Platform,Germany
495,2,Category 3,2,97.82,FIFA.com Ticketing Platform,Colombia
496,2,Category 3,3,93.55,FIFA.com Ticketing Platform,Argentina
497,2,Category 2,1,169.82,Ticket Lottery Allocation,Argentina
498,2,Category 1,2,293.73,FIFA.com Ticketing Platform,Mexico
499,2,Hospitality,2,1007.73,Verified Resale Platform,Germany
500,2,Category 2,1,157.9,FIFA.com Ticketing Platform,Japan
501,2,Category 1,3,278.15,FIFA.com Ticketing Platform,Brazil
502,2,Category 2,3,171.38,FIFA.com Ticketing Platform,France
503,2,Category 3,1,94.36,FIFA.com Ticketing Platform,Germany
504,2,Category 2,6,188.13,FIFA.com Ticketing Platform,Spain
505,2,Category 2,4,187.84,Ticket Lottery Allocation,England
506,2,Category 3,2,100.41,Verified Resale Platform,Germany
507,2,Category 3,1,92.58,Ticket Lottery Allocation,Spain
508,2,Category 1,4,314.34,Ticket Lottery Allocation,USA
509,2,Category 3,2,97.66,FIFA.com Ticketing Platform,Mexico
510,2,Category 3,3,93.83,FIFA.com Ticketing Platform,South Africa
511,2,Category 1,2,299.27,FIFA.com Ticketing Platform,England
512,2,Category 2,3,166.27,FIFA.com Ticketing Platform,France
513,2,Category 3,1,107.52,FIFA.com Ticketing Platform,Australia
514,2,Category 3,2,108.05,Ticket Lottery Allocation,Canada
515,2,Category 1,3,290.78,Ticket Lottery Allocation,Germany
516,2,Category 1,3,327.75,FIFA.com Ticketing Platform,Germany
517,2,Category 2,2,160.55,FIFA.com Ticketing Platform,South Africa
518,2,Category 3,1,97.94,Ticket Lottery Allocation,Nigeria
519,2,Category 2,1,169.31,FIFA.com Ticketing Platform,USA
520,2,Category 3,2,100.98,Verified Resale Platform,Brazil
521,2,Category 3,3,98.51,FIFA.com Ticketing Platform,Japan
522,2,Category 3,4,104.76,FIFA.com Ticketing Platform,Japan
523,2,Category 2,1,176.79,Ticket Lottery Allocation,USA
524,2,Hospitality,3,963.02,FIFA.com Ticketing Platform,Australia
525,2,Category 4,3,65.34,FIFA.com Ticketing Platform,Germany
526,2,Hospitality,2,1002.69,FIFA.com Ticketing Platform,Argentina
527,2,Category 4,2,65.3,Verified Resale Platform,Colombia
528,2,Category 3,3,99.91,Official Hospitality Package,Japan
529,2,Category 3,2,107.88,FIFA.com Ticketing Platform,Canada
530,2,Category 3,1,105.93,Verified Resale Platform,Spain
531,2,Category 2,2,177.79,Verified Resale Platform,Spain
532,2,Category 2,6,168.21,FIFA.com Ticketing Platform,Mexico
533,2,Category 2,2,180.08,FIFA.com Ticketing Platform,Japan
534,2,Category 3,3,103.39,FIFA.com Ticketing Platform,Canada
535,2,Category 4,2,67.62,FIFA.com Ticketing Platform,Canada
536,2,Category 3,1,92.49,Official Hospitality Package,Germany
537,2,Category 3,1,101.62,Ticket Lottery Allocation,India
538,2,Category 4,2,65.28,FIFA.com Ticketing Platform,USA
539,2,Category 2,1,166.02,FIFA.com Ticketing Platform,Brazil
540,2,Category 1,2,279.95,Verified Resale Platform,India
541,2,Category 3,2,91.61,FIFA.com Ticketing Platform,USA
542,2,Category 3,6,104.45,FIFA.com Ticketing Platform,Argentina
543,2,Hospitality,2,995.39,FIFA.com Ticketing Platform,Germany
544,2,Category 3,3,97.08,FIFA.com Ticketing Platform,Mexico
545,2,Category 3,2,102.65,Verified Resale Platform,England
546,2,Category 3,1,90.73,Ticket Lottery Allocation,Germany
547,2,Category 4,1,64.66,FIFA.com Ticketing Platform,France
548,2,Category 4,3,65.63,FIFA.com Ticketing Platform,England
549,2,Category 3,2,105.93,FIFA.com Ticketing Platform,Argentina
550,2,Category 2,1,184.4,Verified Resale Platform,England
551,2,Category 2,1,177.48,Official Hospitality Package,France
552,2,Hospitality,2,943.62,FIFA.com Ticketing Platform,Germany
553,2,Category 3,1,101.29,FIFA.com Ticketing Platform,Mexico
554,2,Category 1,1,307.05,FIFA.com Ticketing Platform,Germany
555,2,Category 1,1,281.63,FIFA.com Ticketing Platform,Colombia
556,2,Category 2,1,184.26,Official Hospitality Package,Spain
557,2,Category 2,1,173.73,Ticket Lottery Allocation,Germany
558,2,Category 4,1,68.47,FIFA.com Ticketing Platform,Canada
559,2,Category 4,1,62.32,FIFA.com Ticketing Platform,Nigeria
560,2,Category 3,2,100.56,FIFA.com Ticketing Platform,Spain
561,2,Category 3,6,106.69,Verified Resale Platform,Germany
562,2,Hospitality,2,913.9,Ticket Lottery Allocation,Japan
563,2,Category 2,3,170.65,Official Hospitality Package,Argentina
564,2,Category 3,2,96.77,FIFA.com Ticketing Platform,South Africa
565,2,Category 3,3,104.3,FIFA.com Ticketing Platform,Colombia
566,2,Category 1,3,303.85,FIFA.com Ticketing Platform,Germany
567,2,Category 2,1,165.37,FIFA.com Ticketing Platform,Brazil
568,2,Category 2,4,160.45,FIFA.com Ticketing Platform,France
569,2,Category 4,2,65.04,FIFA.com Ticketing Platform,Colombia
570,2,Category 3,2,101.13,FIFA.com Ticketing Platform,Mexico
571,2,Category 3,4,106.43,Official Hospitality Package,Japan
572,2,Category 1,2,302.13,Ticket Lottery Allocation,Colombia
573,2,Category 4,4,68.52,Official Hospitality Package,Spain
574,2,Category 1,3,280.51,FIFA.com Ticketing Platform,Brazil
575,2,Category 3,3,105.0,FIFA.com Ticketing Platform,USA
576,2,Category 2,1,179.91,FIFA.com Ticketing Platform,Brazil
577,2,Category 3,1,107.51,FIFA.com Ticketing Platform,Mexico
578,2,Category 3,4,107.68,Official Hospitality Package,France
579,2,Category 2,2,183.29,Ticket Lottery Allocation,Colombia
580,2,Category 3,3,97.34,FIFA.com Ticketing Platform,Colombia
581,2,Category 3,2,105.76,FIFA.com Ticketing Platform,Argentina
582,2,Category 1,2,277.19,Ticket Lottery Allocation,South Africa
583,2,Category 4,1,65.33,FIFA.com Ticketing Platform,USA
584,2,Category 4,2,57.25,FIFA.com Ticketing Platform,Mexico
585,2,Category 1,1,323.82,FIFA.com Ticketing Platform,France
586,2,Category 3,2,106.88,FIFA.com Ticketing Platform,Spain
587,2,Hospitality,3,986.88,FIFA.com Ticketing Platform,USA
588,2,Category 2,1,185.56,FIFA.com Ticketing Platform,Australia
589,2,Category 4,1,64.74,Official Hospitality Package,Nigeria
590,2,Category 2,2,184.64,FIFA.com Ticketing Platform,Germany
591,2,Category 2,6,168.66,FIFA.com Ticketing Platform,Spain
592,2,Category 2,4,158.19,Official Hospitality Package,Canada
593,2,Category 4,3,62.62,FIFA.com Ticketing Platform,South Africa
594,2,Category 2,1,167.76,Official Hospitality Package,USA
595,2,Category 2,4,177.57,Official Hospitality Package,Colombia
596,2,Category 3,1,99.75,FIFA.com Ticketing Platform,England
597,2,Category 2,2,161.34,Official Hospitality Package,Colombia
598,2,Category 1,2,320.48,Ticket Lottery Allocation,Australia
599,2,Category 2,2,182.88,FIFA.com Ticketing Platform,Australia
600,2,Category 3,4,103.2,Verified Resale Platform,England
601,2,Hospitality,2,1064.61,FIFA.com Ticketing Platform,Brazil
602,2,Category 2,2,158.74,FIFA.com Ticketing Platform,Argentina
603,2,Category 3,4,99.82,Ticket Lottery Allocation,South Africa
604,2,Category 2,1,161.23,FIFA.com Ticketing Platform,USA
605,2,Category 4,3,61.75,FIFA.com Ticketing Platform,Australia
606,2,Category 2,1,166.7,FIFA.com Ticketing Platform,England
607,2,Category 2,2,188.62,Ticket Lottery Allocation,Mexico
608,2,Category 4,2,59.14,FIFA.com Ticketing Platform,Nigeria
609,2,Category 2,2,179.53,Verified Resale Platform,Colombia
610,2,Category 4,1,67.79,FIFA.com Ticketing Platform,England
611,2,Category 4,2,64.52,Ticket Lottery Allocation,Brazil
612,2,Category 3,1,94.06,FIFA.com Ticketing Platform,Nigeria
613,2,Category 2,2,164.73,FIFA.com Ticketing Platform,USA
614,2,Hospitality,2,1056.3,FIFA.com Ticketing Platform,South Africa
615,2,Category 3,3,95.39,FIFA.com Ticketing Platform,Japan
616,2,Category 4,2,59.55,Verified Resale Platform,Argentina
617,2,Category 4,1,64.32,FIFA.com Ticketing Platform,Australia
618,2,Category 2,1,158.25,FIFA.com Ticketing Platform,Japan
619,2,Category 3,3,97.84,Verified Resale Platform,India
620,2,Category 4,1,64.85,FIFA.com Ticketing Platform,Argentina
621,2,Category 1,2,289.51,Ticket Lottery Allocation,Mexico
622,2,Category 1,1,318.66,FIFA.com Ticketing Platform,Argentina
623,2,Category 4,2,64.06,FIFA.com Ticketing Platform,Spain
624,2,Category 2,6,164.34,Official Hospitality Package,Nigeria
625,2,Category 2,3,182.36,Ticket Lottery Allocation,England
626,2,Category 3,2,100.88,Ticket Lottery Allocation,Argentina
627,2,Category 3,4,90.42,FIFA.com Ticketing Platform,India
628,2,Category 1,3,279.33,Verified Resale Platform,Japan
629,2,Category 2,3,157.67,FIFA.com Ticketing Platform,Canada
630,2,Category 1,2,315.06,FIFA.com Ticketing Platform,England
631,2,Category 4,2,59.13,FIFA.com Ticketing Platform,Colombia
632,2,Category 4,3,61.21,FIFA.com Ticketing Platform,Colombia
633,2,Category 2,6,177.74,FIFA.com Ticketing Platform,Argentina
634,2,Category 4,2,66.48,FIFA.com Ticketing Platform,USA
635,2,Category 1,3,307.54,FIFA.com Ticketing Platform,Germany
636,2,Category 3,2,97.39,FIFA.com Ticketing Platform,South Africa
637,2,Category 4,4,59.69,Official Hospitality Package,England
638,2,Category 1,3,290.95,FIFA.com Ticketing Platform,Argentina
639,2,Category 3,2,109.14,FIFA.com Ticketing Platform,Brazil
640,2,Hospitality,3,1079.94,FIFA.com Ticketing Platform,Australia
641,2,Category 2,3,166.07,Ticket Lottery Allocation,Argentina
642,2,Category 1,4,288.98,FIFA.com Ticketing Platform,Nigeria
643,2,Category 3,2,107.02,Official Hospitality Package,Brazil
644,2,Category 4,3,66.29,FIFA.com Ticketing Platform,India
645,2,Category 2,4,166.57,Verified Resale Platform,USA
646,2,Category 4,1,58.6,Verified Resale Platform,England
647,2,Category 2,3,162.32,FIFA.com Ticketing Platform,Japan
648,2,Category 2,2,178.71,Official Hospitality Package,Germany
649,2,Category 4,6,59.82,FIFA.com Ticketing Platform,Australia
650,2,Category 3,1,101.56,FIFA.com Ticketing Platform,Nigeria
651,2,Category 2,1,189.45,FIFA.com Ticketing Platform,Argentina
652,2,Category 1,1,326.07,Verified Resale Platform,Spain
653,2,Category 2,1,161.63,Ticket Lottery Allocation,Colombia
654,2,Category 3,6,106.2,FIFA.com Ticketing Platform,South Africa
655,2,Category 1,6,326.16,Ticket Lottery Allocation,Brazil
656,2,Category 3,1,95.28,FIFA.com Ticketing Platform,Mexico
657,2,Hospitality,1,1052.51,FIFA.com Ticketing Platform,Argentina
658,2,Category 2,2,171.72,FIFA.com Ticketing Platform,England
659,2,Category 3,3,106.86,Verified Resale Platform,Colombia
660,2,Category 2,2,169.39,FIFA.com Ticketing Platform,Canada
661,2,Category 2,2,161.47,FIFA.com Ticketing Platform,Japan
662,2,Category 1,2,285.27,Verified Resale Platform,Nigeria
663,2,Category 3,6,102.86,Ticket Lottery Allocation,Mexico
664,2,Category 4,3,57.59,Verified Resale Platform,Colombia
665,2,Category 3,3,102.94,FIFA.com Ticketing Platform,India
666,2,Hospitality,1,1064.66,Ticket Lottery Allocation,Spain
667,2,Category 2,2,183.97,FIFA.com Ticketing Platform,Australia
668,2,Category 3,2,97.73,Ticket Lottery Allocation,Spain
669,2,Category 2,3,159.13,Ticket Lottery Allocation,Australia
670,2,Category 3,1,95.28,Official Hospitality Package,South Africa
671,2,Category 4,4,64.07,FIFA.com Ticketing Platform,Nigeria
672,2,Category 2,1,174.2,Verified Resale Platform,Spain
673,2,Category 2,1,178.98,FIFA.com Ticketing Platform,Canada
674,2,Category 4,2,66.93,Official Hospitality Package,South Africa
675,2,Category 3,4,97.12,FIFA.com Ticketing Platform,France
676,2,Category 4,1,60.02,FIFA.com Ticketing Platform,Mexico
677,2,Category 2,3,166.73,FIFA.com Ticketing Platform,Japan
678,2,Category 1,2,310.37,Verified Resale Platform,India
679,2,Category 3,3,100.08,FIFA.com Ticketing Platform,USA
680,2,Category 3,2,94.76,FIFA.com Ticketing Platform,Argentina
681,2,Category 3,3,100.82,FIFA.com Ticketing Platform,USA
682,2,Category 3,1,103.9,FIFA.com Ticketing Platform,England
683,2,Category 4,1,62.26,FIFA.com Ticketing Platform,Spain
684,2,Category 3,4,98.29,FIFA.com Ticketing Platform,Australia
685,2,Category 2,3,180.42,Verified Resale Platform,Germany
686,2,Category 2,3,170.21,FIFA.com Ticketing Platform,Japan
687,2,Category 3,1,106.39,FIFA.com Ticketing Platform,Canada
688,2,Category 4,1,65.54,Verified Resale Platform,Argentina
689,2,Category 1,1,275.31,Ticket Lottery Allocation,India
690,2,Category 2,2,186.49,FIFA.com Ticketing Platform,Australia
691,2,Category 3,1,108.02,Official Hospitality Package,Colombia
692,2,Category 4,2,67.68,FIFA.com Ticketing Platform,India
693,2,Category 2,1,157.06,Ticket Lottery Allocation,Brazil
694,2,Category 3,2,103.17,FIFA.com Ticketing Platform,Spain
695,2,Category 2,2,159.72,FIFA.com Ticketing Platform,France
696,2,Category 1,3,275.78,FIFA.com Ticketing Platform,Australia
697,2,Category 2,2,163.34,Ticket Lottery Allocation,Argentina
698,2,Category 3,1,98.19,Ticket Lottery Allocation,Nigeria
699,2,Category 1,2,306.46,FIFA.com Ticketing Platform,Argentina
700,2,Category 2,2,189.38,FIFA.com Ticketing Platform,England
701,2,Category 3,1,102.87,FIFA.com Ticketing Platform,England
702,2,Category 3,2,91.22,FIFA.com Ticketing Platform,England
703,2,Category 2,2,174.56,FIFA.com Ticketing Platform,England
704,2,Category 2,1,169.09,FIFA.com Ticketing Platform,India
705,2,Category 3,3,107.93,FIFA.com Ticketing Platform,Argentina
706,2,Category 2,4,158.44,Official Hospitality Package,Argentina
707,2,Category 1,1,317.68,Verified Resale Platform,USA
708,2,Category 2,3,180.2,FIFA.com Ticketing Platform,Australia
709,2,Hospitality,2,1040.78,FIFA.com Ticketing Platform,Brazil
710,2,Category 4,1,64.67,FIFA.com Ticketing Platform,USA
711,2,Category 1,4,299.09,Ticket Lottery Allocation,USA
712,2,Category 4,2,62.98,Ticket Lottery Allocation,Japan
713,2,Category 3,3,100.4,Ticket Lottery Allocation,Canada
714,2,Category 1,4,276.5,FIFA.com Ticketing Platform,Mexico
715,2,Category 2,1,164.13,FIFA.com Ticketing Platform,France
716,2,Category 2,4,161.86,Ticket Lottery Allocation,USA
717,2,Category 4,1,62.36,FIFA.com Ticketing Platform,Australia
718,2,Category 2,2,175.25,FIFA.com Ticketing Platform,Canada
719,2,Category 2,1,163.83,FIFA.com Ticketing Platform,Australia
720,2,Category 3,1,96.47,Verified Resale Platform,Canada
721,2,Category 3,1,92.03,FIFA.com Ticketing Platform,India
722,2,Category 1,1,293.63,FIFA.com Ticketing Platform,USA
723,2,Category 4,1,68.95,Verified Resale Platform,Spain
724,2,Category 3,1,104.51,FIFA.com Ticketing Platform,India
725,2,Category 4,4,60.36,FIFA.com Ticketing Platform,England
726,2,Category 3,2,92.9,FIFA.com Ticketing Platform,England
727,2,Category 3,3,101.25,Verified Resale Platform,England
728,2,Category 1,2,290.38,Verified Resale Platform,Canada
729,2,Category 3,1,98.79,FIFA.com Ticketing Platform,Brazil
730,2,Category 2,2,184.21,FIFA.com Ticketing Platform,Australia
731,2,Category 1,2,302.19,FIFA.com Ticketing Platform,Australia
732,2,Category 2,2,158.06,FIFA.com Ticketing Platform,Nigeria
733,2,Category 1,2,303.7,FIFA.com Ticketing Platform,Argentina
734,2,Category 1,3,291.24,Ticket Lottery Allocation,Japan
735,2,Category 4,2,67.48,Ticket Lottery Allocation,India
736,2,Category 2,1,164.63,FIFA.com Ticketing Platform,Canada
737,2,Category 3,2,99.14,FIFA.com Ticketing Platform,Canada
738,2,Category 3,1,108.29,FIFA.com Ticketing Platform,England
739,2,Category 2,1,164.67,FIFA.com Ticketing Platform,France
740,2,Category 3,1,92.26,FIFA.com Ticketing Platform,USA
741,2,Category 3,3,103.34,Official Hospitality Package,Brazil
742,2,Category 1,1,327.64,Ticket Lottery Allocation,Germany
743,2,Category 2,2,186.14,FIFA.com Ticketing Platform,Mexico
